,DATASET,SERIES_CODE,OBS_MEASURE,COUNTRY,SECTOR,GFS_GRP,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,SCALE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
174,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G115_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,2.46559329346651,2.63488328823029,2.69035560896282,2.41319961111771,2.31128166168828,2.37348250319204,2.53684118375842,0.967690098983943,1.02465783981291,0.959562620649727,0.868763498726916,1.04319292437719,,,
175,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G122_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Other social contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
176,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1411_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Transactions",Percent of GDP,Annual,Units,0.3454417310943711,0.224074255180586,0.2559341707358438,0.1798982515767027,0.2211505812944799,0.3247064291000701,0.2912945656332518,0.2466803350416298,0.294759419913323,0.385263686129772,0.5757744391828612,0.4325496775448577,0.3405205299469876,0.3835878448811046,
177,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G1411_NRES_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",Percent of GDP,Annual,Units,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698411043508265,0.26654744054191,,,
178,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G116_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Other taxes, Transactions",Percent of GDP,Annual,Units,0.315245617548089,0.331198363711646,0.324259574451954,0.324361059991165,0.318969387226548,0.308626679655169,0.293387183308185,0.194310662828116,0.190232221467322,0.194492737456755,0.132706786514846,0.112787324318502,,,
183,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G11451_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Motor vehicles taxes, Transactions",Percent of GDP,Annual,Units,0.0812631913661368,0.0669579292549,0.0495619804322197,0.0511041908272356,0.0530761023652754,0.0470490147065362,0.0939485315550208,0.0650141708582695,0.0657663850527954,0.0659739294327909,0.0572584765543605,0.0496689364396215,,,
186,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G113_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Taxes on property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,-0.0011746835145649,0.0001370131390530866,6.061151345741442e-05,0.0,0.0015137342651644,1.415456616396253e-05,5.776915677953165e-06,9.123396177658288e-07,0.0,1.546690509858351e-05,5.15500849574397e-06,0.0,
187,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G1111_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by individuals, T",Percent of GDP,Annual,Units,1.08589099187287,1.02460306991874,0.899210958260204,0.866384102000862,0.80696558630573,0.859077127609394,0.851653825976042,0.900458615718857,0.940438955050054,0.9380694981758,0.819021452088107,0.950916051354839,,,
188,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G1146_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Other taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
190,IMF.STA:GFS_SOO(12.0.0),USA.S1311B.G1.G1133_T.POGDP_PT.A,OBS_VALUE,United States,Budgetary central government,Revenue,"Tax, property, estate, inheritance, and gift taxes, Transactions",Percent of GDP,Annual,Units,0.1001995152493774,0.0618216026244052,0.0865881831800885,0.1236443447907148,0.1067291378269975,0.1103634872916097,0.1066264643789651,0.1180444725450105,0.1096893112466884,0.0752600687790956,0.0893644670526186,0.1154587979692731,0.1262357297486436,0.1259057979183445,
191,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G1_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Revenue, Transactions",Percent of GDP,Annual,Units,10.1484155314344,10.7301517488858,11.4856624880118,11.7341494434339,11.3038121437753,10.0037535900133,10.334800134598,9.56086990717857,10.2806324514626,10.3473223676806,10.0928594864939,11.1957373309066,,,
192,IMF.STA:GFS_SOO(12.0.0),USA.S1311B.G1.G1111_T.POGDP_PT.A,OBS_VALUE,United States,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by individuals, T",Percent of GDP,Annual,Units,6.362103066820165,7.345178841293677,7.278757471260832,7.825380797865014,8.087816845916302,8.498262913364307,8.359516402639738,8.35211374610572,7.939521289277843,8.020454991243026,8.281805037668367,9.105987350712116,10.15380533627614,8.28577968289069,
194,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424255221413903,0.0614935207184597,0.0262951498259183,0.0243333010626969,0.0302795654307297,,,
195,IMF.STA:GFS_SOO(12.0.0),BGD.S1311B.G1.G11_T.POGDP_PT.A,OBS_VALUE,Bangladesh,Budgetary central government,Revenue,"Taxes, Transactions",Percent of GDP,Annual,Units,7.83468474946733,8.68592470557816,9.02456302288467,8.96241310535988,8.6353777373447,8.49834938885826,8.76502866324686,8.23128972473846,9.06742380851027,8.86727181481181,8.10349193109971,8.90858041166249,,,
204,IMF.STA:GFS_SOO(12.0.0),USA.S1311B.G1.G122_T.POGDP_PT.A,OBS_VALUE,United States,Budgetary central government,Revenue,"Other social contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
208,IMF.STA:GFS_SOO(12.0.0),USA.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,United States,Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,1.388596897795365,1.300624850758587,1.213178950347454,1.812857601962007,1.484506726298229,1.303760043727794,1.175211779908428,1.157064771238164,1.030768243932607,0.862933220674583,0.8351360685581826,0.8977683750911853,0.8383763539676009,0.448150255810409,
250,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,5.924708616675162,8.31703083612751,6.705974513772797,5.607947781442834,6.003597823415931,5.832164128019894,5.818590114446253,6.036260470758659,7.744375255502149,7.98063241667105,8.142300928482587,7.346184077721228,10.33504004710234,8.401297597388002,
263,IMF.STA:GFS_SOO(12.0.0),ZAF.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,South Africa,Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,0.54798099389026,0.735714461097183,0.780929877574911,0.763849338769968,0.859379188301866,1.27688925821295,0.69944909261223,0.467023996896669,0.440215681294715,0.594588096603499,1.00066499156641,0.714996717329442,0.895550183132963,,
273,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G112_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on payroll and workforce, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
274,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1131_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Recurrent taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
275,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1141_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"General taxes on goods and services, Transactions",Percent of GDP,Annual,Units,4.7284322656396,4.661608385100462,4.430692372420784,4.030581507803148,3.760967643227753,3.307733422498793,3.328764508895918,3.726598418949164,3.52695762111371,3.162208481310014,2.989727286136556,2.881791853780856,2.506190535987978,3.026547210607482,
276,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G11452_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,Other taxes on use of goods and on permission to use goods or perform ,Percent of GDP,Annual,Units,0.005057183981214,0.0048336191251826,0.0041221437879006,0.0040368278303812,0.0035150524603431,0.0033683300441047,0.0035783642745132,0.0006300011564654088,0.0070554804602751,0.007084173338563,0.0067180864251217,0.0072811440750995,0.0113072248727827,0.0098911747404569,
277,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13C_S13U_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Current grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
281,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Revenue, Transactions",Percent of GDP,Annual,Units,11.33043606690924,11.32766078323658,11.12945430029235,10.89411504584718,10.73158902620692,10.75053377847629,10.40739641174837,10.3823499053984,9.900214621042114,9.5674534558688,8.572690757296856,8.503638269937268,8.428847115647695,8.445907931763621,
282,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G11_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes, Transactions",Percent of GDP,Annual,Units,10.3023898378059,10.39440254086976,10.2480167764646,9.85155609018337,9.63393647274744,9.333084116267743,9.127985286104416,9.454009465945566,9.087352113521368,8.456917555231833,7.995480658717747,7.992627386880258,7.715301591472892,7.85858981859807,
283,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1132_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Recurrent taxes on net wealth, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
284,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13K_S13U_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Capital grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
285,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G116_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Other taxes, Transactions",Percent of GDP,Annual,Units,5.409965216203926e-06,0.000617629110439999,0.0090178852173651,0.0076037762393466,0.0068734885423903,0.0220106757508442,0.0182281036175377,0.0255347732421622,0.0154444654236345,0.0111121396090496,0.008109087345029,0.005570702093119,0.0069207739729274,0.0048167299957074,
286,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G11413_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Turnover and other general taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0536622283229064,0.0507240817256341,0.0515509143016131,0.0428501827156991,0.0411081336813569,0.0373957890872482,0.0296432946399287,0.0275905532583946,0.0251903959289118,0.0298462192724269,0.0227971463980085,0.0271968866898345,0.0312913492300438,0.029229312071734,
287,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,1.028046229103337,0.9332582423668264,0.8814467995788459,1.04255895566381,1.097652553459485,1.417449662208539,1.279411125643952,0.928340439452834,0.8128625075207471,1.110535900636966,0.5772100985791093,0.5110108830570094,0.7135455241748034,0.587318113165551,
288,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1152_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on exports, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
289,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13FG_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Grants receivable from foreign governments: current grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1411_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Transactions",Percent of GDP,Annual,Units,0.0179168011373621,0.0266448090152693,0.0365946932313812,0.0230520285222938,0.017560739017179,0.0266475768007926,0.0108341168586033,0.008163490499904,0.0177295687406628,0.0054324562361067,0.0035875372829918,0.0042597858432666,0.0030159313613384,0.0030427908233835,
292,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Grants receivable, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
295,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
297,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1221_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Other social contributions: employee contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
298,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G114_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on goods and services, Transactions",Percent of GDP,Annual,Units,7.180612958791445,7.038073753190078,6.825431584864298,6.316293897124363,6.049877128597114,5.638390040392265,5.433841592355063,5.730958131118955,5.417722219277273,5.118933486642086,4.787723813819637,4.681043882240336,4.403960644373128,4.839180519563109,
299,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G115_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,0.5029211374697881,0.5347717897778945,0.5240632406786024,0.4484251942135962,0.446778781400502,0.3768002516721403,0.3554749046224409,0.3677094164599218,0.3164058593280155,0.2966958001022118,0.2552554402615607,0.2498826998925073,0.2422768948274012,0.2105330370912097,
300,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13KFG_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Grants receivable from foreign governments: capital grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
302,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1133_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Tax, property, estate, inheritance, and gift taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
303,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G11451_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Motor vehicles taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.4224025390125918,0.4134962875917971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
304,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13_S13U_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
305,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G11412_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Sales taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0253212746478919,0.0290077524243969,0.0279598239586191,0.0218396663327764,0.0003482459128972775,0.0004968174503804338,0.0004495606260988116,0.0003280009114044677,0.0003406391571128154,0.0003904800325642228,
306,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G12_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Social contributions, Transactions",Percent of GDP,Annual,Units,0.1974030038560135,0.2077214592800265,0.2202739272823213,0.2094464929301377,0.1951296328945482,0.189005467825922,0.1881767465721282,0.1714050821113541,0.1709259701854231,0.1858835266537978,0.195458641083441,0.1907628718249101,0.15518760236716,0.1812713808915798,
307,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G11451_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Motor vehicles taxes, Transactions",Percent of GDP,Annual,Units,0.4573600341760389,0.4557231955887037,0.4476451398271587,0.432906752762704,0.3789405413945055,0.3806369749744585,0.3802089603064498,0.3454348868476185,0.3415007618952036,0.3358926323575317,0.3165791166590536,0.2595908291752857,0.1573877606568921,0.2646484978451965,
308,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,2.507043153557483,2.578770770715994,2.755425398952854,2.66430829744341,2.450440054227299,2.188728122788649,2.31728447891569,2.182515766497059,3.035607802305597,2.743508627648705,2.563937261419533,2.870220210340241,2.536149186282189,2.55893326774823,
309,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1112_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by corporations a",Percent of GDP,Annual,Units,1.908218353132237,2.070474555324371,2.241559458813019,2.422065139288245,2.445843241512723,2.548799450572407,2.508882899010732,2.463596902647639,2.428776510406846,2.400909966421434,2.267637331473843,2.323036829342395,2.317528447671503,2.099335673063165,
310,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1222_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other social contributions: employer contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
311,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003176129915290216,0.0002696227089783532,0.00028331583486395,
312,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13_S13U_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.725120461795494,0.2321250287408872,0.3695457048254032,0.6182662108665784,0.6204457793994275,0.3810794466475293,0.5616522314699169,1.057252493202406,0.40291687734985,0.3642157592939098,0.3083050184458644,0.3148465715563599,0.241864968455791,0.2650068425142803,
314,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1113_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,0.0392618615369557,0.0337427000576919,0.0343532924532522,0.0286848926065229,0.0346501561294161,0.0304526346782434,0.0341824382363558,0.0362192889254967,0.0457470300009872,0.0451839683726505,0.0359692294624474,0.0179409785470921,0.017491839731416,0.021806264246076,
315,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1131_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Recurrent taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,5.551640319014594e-05,6.401022962146729e-05,2.905691708391843e-05,1.152413661396369e-05,1.322890343598701e-05,6.315377734723898e-08,1.366984668658397e-06,1.313108707272854e-05,1.183576680856134e-06,1.017907379341973e-05,
316,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G111_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,2.618850331579455,2.820939368791343,2.889507776004772,3.079233222606064,3.130407074207433,3.295883148452496,3.320440685509374,3.329807145124525,3.337779569492444,3.030176128878486,2.94439231729152,3.056130102654296,3.062143278299435,2.804059531948044,
317,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1113_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Other taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
318,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13K_IO_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Capital grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
319,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1112_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by corporations a",Percent of GDP,Annual,Units,1.970560995650386,1.84494523529223,1.830136753296004,1.499839105185722,1.690315855312788,1.455644074582482,1.701295679800877,1.687612175952111,2.19000755245935,1.983676365652436,2.318762519453932,3.078294911403839,2.901216717765784,3.320368160560437,
320,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G11413_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Turnover and other general taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0269546781804977,0.0256610415749463,0.0314933290494533,0.0272479894516274,0.0288565410736665,0.0305786005889902,0.0358173851675753,0.0382387167522447,0.0280894453285803,0.0363489659805178,
321,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1221_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other social contributions: employee contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
322,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1411_S1W_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Financial corporations",Percent of GDP,Annual,Units,,,,,,0.1572884367552952,0.1485080173307462,0.1974055302203278,0.2400860158817364,0.2215860797575783,0.3181226304433069,0.3648013913569169,0.7289314023565442,0.9161969891102366,
323,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G26FGR_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Grants receivable from foreign governments, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
325,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13K_S13U_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Capital grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.004221986733535,0.0022193005958506,0.0866453031565226,0.0949974830617323,0.0256002957417094,0.0468805867670011,0.0785769790336235,0.6750250735396454,0.1507715841346798,0.1659958585074967,0.1171075479526674,0.124976973984662,0.0795964306008139,0.1046439788363351,
326,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13C_IO_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Current grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0085810422238668,0.007836996129644,0.0095794706114544,0.0100665738451258,0.0102652011746725,0.0144788215128328,0.0131292917676358,0.0128525819778539,0.0577986267049621,0.1074898343929367,0.0637881990369399,0.1411312006931662,0.0797455834783609,0.0937883128062422,
327,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G11414_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Taxes on financial and capital transactions, Transactions",Percent of GDP,Annual,Units,0.1292075945889935,0.0878479291263955,0.0546137673141352,0.0763911487439502,0.1000512319760996,0.3577763535826166,0.1676378787737657,0.1288924502922761,0.1066720905231507,0.1240911761604558,0.1729334191145217,0.2163674967169581,0.2294713219695111,0.143134040286809,
328,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G116_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other taxes, Transactions",Percent of GDP,Annual,Units,0.8271653748449608,0.7573952341537369,0.7225222793457454,0.2352448013102052,0.5025029370803173,0.5160635017141687,0.5119518298723472,0.5033332067343841,0.4660732113395721,0.4480564042431586,0.4204006963012141,0.3964323230886887,0.3009131903341172,0.329642003996042,
329,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G122_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other social contributions, Transactions",Percent of GDP,Annual,Units,0.1974030038560135,0.2077214592800265,0.2202739272823213,0.2094464929301377,0.1951296328945482,0.189005467825922,0.1881767465721282,0.1714050821113541,0.1709259701854231,0.1858835266537978,0.195458641083441,0.1907628718249101,0.15518760236716,0.1812713808915798,
331,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G11414_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on financial and capital transactions, Transactions",Percent of GDP,Annual,Units,0.0019909699036082,0.0014651461197093,0.0013374885986639,0.0012017604455237,0.0012641201928783,0.0010891767058504,0.0011889548047742,4.095952964416701e-05,0.0004761987907725373,,,,7.421246658119864e-08,,
